gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,LOC_ID,transcript,database,uniprot_accession,geneID,species,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,reviewed,entryname,protein_name,gene_name,organism,prot_length,GO_ID,GO_BP,GO_MF,GO_CC,Genename_orderedlocus,Induction,Pathwaycommons,Reactome,Unipathway,Interacts_with
gene-LOC134704264|LOC134704264,326.736156669976,-0.393733683615998,0.142332585481258,5.16671536450249e-4,0.0367436199535338,LOC134704264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134722221|LOC134722221,34.317652448703,1.16400135162433,0.408070731681376,1.64348604504047e-4,0.0183513642178308,LOC134722221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134694619|LOC134694619,49.6690266372767,0.445678187647565,0.127660702139535,4.17957070284292e-5,0.00763839765781781,LOC134694619,lcl|NC_086385.1_cds_XP_063411725.1_45908,sp,Q14974,IMB1,HUMAN,71.217,879,246,4,1,2631,1,874,0,1254,reviewed,IMB1_HUMAN,Importin subunit beta-1 (Importin-90) (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit) (PTAC97),KPNB1 NTF97,Homo sapiens (Human),876,GO:0003723; GO:0005576; GO:0005634; GO:0005635; GO:0005643; GO:0005654; GO:0005737; GO:0005829; GO:0006404; GO:0006606; GO:0006607; GO:0006610; GO:0007079; GO:0007080; GO:0008139; GO:0008270; GO:0010494; GO:0016020; GO:0019899; GO:0019904; GO:0030953; GO:0031267; GO:0031965; GO:0035580; GO:0040001; GO:0042564; GO:0051879; GO:0061608; GO:0061676; GO:0070062; GO:0071782; GO:0090307; GO:1904813,astral microtubule organization [GO:0030953]; establishment of mitotic spindle localization [GO:0040001]; mitotic chromosome movement towards spindle pole [GO:0007079]; mitotic metaphase chromosome alignment [GO:0007080]; mitotic spindle assembly [GO:0090307]; NLS-bearing protein import into nucleus [GO:0006607]; protein import into nucleus [GO:0006606]; ribosomal protein import into nucleus [GO:0006610]; RNA import into nucleus [GO:0006404],enzyme binding [GO:0019899]; Hsp90 protein binding [GO:0051879]; importin-alpha family protein binding [GO:0061676]; nuclear import signal receptor activity [GO:0061608]; nuclear localization sequence binding [GO:0008139]; protein domain specific binding [GO:0019904]; RNA binding [GO:0003723]; small GTPase binding [GO:0031267]; zinc ion binding [GO:0008270],cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; endoplasmic reticulum tubular network [GO:0071782]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; NLS-dependent protein nuclear import complex [GO:0042564]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; specific granule lumen [GO:0035580],,,Q14974;,R-HSA-1169408;R-HSA-140342;R-HSA-1655829;R-HSA-168271;R-HSA-168276;R-HSA-180746;R-HSA-2995383;R-HSA-6798695;R-HSA-68616;R-HSA-909733;R-HSA-9615933;R-HSA-9636249;R-HSA-9692916;,,P04233; P04626; P52294; P52292; O00505; O00629; O60684; A9QM74; Q99558; P49790; Q15077; F5H1C8; Q16637-3; O75940; Q9Y275; Q9H1C4; P03101; P03107; Q8K4J6; P14907; B3CRR2; P04620; Q9WMX2; P52292; P52298-1; Q16637
gene-LOC134694619|LOC134694619,49.6690266372767,0.445678187647565,0.127660702139535,4.17957070284292e-5,0.00763839765781781,LOC134694619,lcl|NC_086385.1_cds_XP_063411724.1_45909,sp,P70168,IMB1,MOUSE,70.781,883,247,5,1,2643,1,874,0,1248,reviewed,IMB1_MOUSE,Importin subunit beta-1 (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit) (PTAC97) (SCG),Kpnb1 Impnb,Mus musculus (Mouse),876,GO:0005634; GO:0005643; GO:0005654; GO:0005737; GO:0005829; GO:0006404; GO:0006606; GO:0006607; GO:0006610; GO:0007079; GO:0007080; GO:0008139; GO:0010494; GO:0019894; GO:0019904; GO:0030953; GO:0031267; GO:0031965; GO:0032991; GO:0040001; GO:0042564; GO:0044877; GO:0051879; GO:0061608; GO:0061676; GO:0071782; GO:0090307,astral microtubule organization [GO:0030953]; establishment of mitotic spindle localization [GO:0040001]; mitotic chromosome movement towards spindle pole [GO:0007079]; mitotic metaphase chromosome alignment [GO:0007080]; mitotic spindle assembly [GO:0090307]; NLS-bearing protein import into nucleus [GO:0006607]; protein import into nucleus [GO:0006606]; ribosomal protein import into nucleus [GO:0006610]; RNA import into nucleus [GO:0006404],Hsp90 protein binding [GO:0051879]; importin-alpha family protein binding [GO:0061676]; kinesin binding [GO:0019894]; nuclear import signal receptor activity [GO:0061608]; nuclear localization sequence binding [GO:0008139]; protein domain specific binding [GO:0019904]; protein-containing complex binding [GO:0044877]; small GTPase binding [GO:0031267],cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; endoplasmic reticulum tubular network [GO:0071782]; NLS-dependent protein nuclear import complex [GO:0042564]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],,,,R-HSA-9828806;R-MMU-140342;R-MMU-1655829;R-MMU-2995383;R-MMU-6798695;R-MMU-68616;R-MMU-909733;,,P49790
gene-LOC134704098|LOC134704098,318.982277541837,-0.380182932074676,0.141627218997616,6.90844482223957e-4,0.0414708395752542,LOC134704098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134716168|LOC134716168,100.542653053654,-0.356180980152634,0.127698330237565,5.86170227133194e-4,0.0398401979168875,LOC134716168,lcl|NC_086376.1_cds_XP_063435038.1_20041,sp,Q14203,DCTN1,HUMAN,42.209,1322,642,20,73,3951,45,1273,0,921,reviewed,DCTN1_HUMAN,Dynactin subunit 1 (150 kDa dynein-associated polypeptide) (DAP-150) (DP-150) (p135) (p150-glued),DCTN1,Homo sapiens (Human),1278,GO:0000132; GO:0000278; GO:0000776; GO:0000922; GO:0005635; GO:0005737; GO:0005813; GO:0005814; GO:0005819; GO:0005829; GO:0005874; GO:0005875; GO:0005938; GO:0007097; GO:0007399; GO:0007528; GO:0008017; GO:0010457; GO:0015630; GO:0015631; GO:0016020; GO:0019901; GO:0021517; GO:0030286; GO:0030424; GO:0031116; GO:0031252; GO:0032402; GO:0034454; GO:0035371; GO:0036064; GO:0042147; GO:0043005; GO:0043025; GO:0045171; GO:0048156; GO:0050905; GO:0051081; GO:0051301; GO:0060236; GO:0061744; GO:0070050; GO:0072686; GO:0090063; GO:0099558; GO:0099738; GO:0120103; GO:1904398; GO:1905515; GO:1990535,"cell division [GO:0051301]; centriole-centriole cohesion [GO:0010457]; establishment of mitotic spindle orientation [GO:0000132]; maintenance of synapse structure [GO:0099558]; melanosome transport [GO:0032402]; microtubule anchoring at centrosome [GO:0034454]; mitotic cell cycle [GO:0000278]; motor behavior [GO:0061744]; nervous system development [GO:0007399]; neuromuscular junction development [GO:0007528]; neuromuscular process [GO:0050905]; neuron cellular homeostasis [GO:0070050]; neuron projection maintenance [GO:1990535]; non-motile cilium assembly [GO:1905515]; nuclear membrane disassembly [GO:0051081]; nuclear migration [GO:0007097]; positive regulation of microtubule nucleation [GO:0090063]; positive regulation of microtubule polymerization [GO:0031116]; positive regulation of neuromuscular junction development [GO:1904398]; regulation of mitotic spindle organization [GO:0060236]; retrograde transport, endosome to Golgi [GO:0042147]; ventral spinal cord development [GO:0021517]",microtubule binding [GO:0008017]; protein kinase binding [GO:0019901]; tau protein binding [GO:0048156]; tubulin binding [GO:0015631],axon [GO:0030424]; cell cortex [GO:0005938]; cell cortex region [GO:0099738]; cell leading edge [GO:0031252]; centriolar subdistal appendage [GO:0120103]; centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dynein complex [GO:0030286]; intercellular bridge [GO:0045171]; kinetochore [GO:0000776]; membrane [GO:0016020]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; microtubule cytoskeleton [GO:0015630]; microtubule plus-end [GO:0035371]; mitotic spindle [GO:0072686]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; nuclear envelope [GO:0005635]; spindle [GO:0005819]; spindle pole [GO:0000922],,,Q14203;,R-HSA-2132295;R-HSA-2565942 [Q14203-2];R-HSA-3371497;R-HSA-380259 [Q14203-2];R-HSA-380270 [Q14203-2];R-HSA-380284 [Q14203-2];R-HSA-380320 [Q14203-2];R-HSA-381038;R-HSA-5620912 [Q14203-2];R-HSA-6807878;R-HSA-6811436;R-HSA-8854518 [Q14203-2];R-HSA-9725370;,,P42025; Q96RK4; P30622-1; Q15691; P10636-8; Q9UNH7; P54256; Q6ZTN6-2; P63010-2; P05067; O95671; P18847; P46379-2; Q8NFJ9; O15392; Q8WUW1; P42574; Q9UNS2; O75935-2; O60479; O14576-2; Q8TC29; Q6NXG1; Q9UHY8; Q9UBN7; Q8IY31-3; Q6DN90-2; Q96EK5; Q9Y2M5; Q96JM7-2; Q9BYZ2; O95777; P43360; P10636-6; A4FUJ8; Q8N594; O15381-5; Q96FW1; Q6GQQ9-2; Q9BR81; Q9NV79; P17980; Q9UJ41-4; Q9ULX5; Q8IYW5; Q96D59; Q92834-6; Q8N488; Q15436; Q9GZS3; Q9HCE7-2; Q99932-2; O75886; Q15554-4; Q71RG4-4; Q9H0E2; P19474; Q8WVJ9; P62987; Q9BSL1; Q8NBM4-4; P57075-2; Q04323-2; Q96RL1-2; O00308
gene-LOC134726510|LOC134726510,119.988709963952,0.589800545090144,0.208345520550723,2.60569079686255e-4,0.0232926099058669,LOC134726510,lcl|NC_086379.1_cds_XP_063446986.1_29150,sp,P15170,ERF3A,HUMAN,73.483,445,112,4,424,1758,57,495,0,688,reviewed,ERF3A_HUMAN,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A (Eukaryotic peptide chain release factor subunit 3a) (eRF3a) (EC 3.6.5.-) (G1 to S phase transition protein 1 homolog),GSPT1 ERF3A,Homo sapiens (Human),499,GO:0000082; GO:0000184; GO:0003723; GO:0003747; GO:0003924; GO:0005525; GO:0005737; GO:0005829; GO:0006412; GO:0006415; GO:0006449; GO:0006479; GO:0018444; GO:0022626,"G1/S transition of mitotic cell cycle [GO:0000082]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; protein methylation [GO:0006479]; regulation of translational termination [GO:0006449]; translation [GO:0006412]; translational termination [GO:0006415]",GTP binding [GO:0005525]; GTPase activity [GO:0003924]; RNA binding [GO:0003723]; translation release factor activity [GO:0003747],cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic ribosome [GO:0022626]; translation release factor complex [GO:0018444],,,P15170;,R-HSA-72764;R-HSA-9010553;R-HSA-975956;R-HSA-975957;,,P62495; Q92900; P11940
gene-LOC134696622|LOC134696622,325.984631486762,0.707893627339805,0.206437229991163,3.21517583602513e-5,0.00722537743358832,LOC134696622,lcl|NC_086386.1_cds_XP_063414562.1_48941,sp,O60841,IF2P,HUMAN,70.358,614,182,0,1867,3708,607,1220,0,936,reviewed,IF2P_HUMAN,Eukaryotic translation initiation factor 5B (eIF-5B) (EC 3.6.5.3) (Translation initiation factor IF-2),EIF5B IF2 KIAA0741,Homo sapiens (Human),1220,GO:0000049; GO:0003723; GO:0003743; GO:0003924; GO:0005525; GO:0005737; GO:0005829; GO:0006413; GO:0006446; GO:0042255; GO:0045202; GO:0046872,regulation of translational initiation [GO:0006446]; ribosome assembly [GO:0042255]; translational initiation [GO:0006413],GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]; tRNA binding [GO:0000049],cytoplasm [GO:0005737]; cytosol [GO:0005829]; synapse [GO:0045202],,,O60841;,R-HSA-72706;,,O14602; P14921; P28799; O43933; O76024
gene-LOC134683041|LOC134683041,50.360485766389,2.06584566764509,0.474459848665386,5.5995419247559e-7,3.97676551863917e-4,LOC134683041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134707011|LOC134707011,81.7932396401611,0.401767504725465,0.105031969347176,1.38345756776288e-5,0.00410470184064289,LOC134707011,lcl|NC_086374.1_cds_XP_063422543.1_7597,sp,Q96I24,FUBP3,HUMAN,48.12,266,116,2,430,1224,77,321,1.23e-64,229,reviewed,FUBP3_HUMAN,Far upstream element-binding protein 3 (FUSE-binding protein 3),FUBP3 FBP3,Homo sapiens (Human),572,GO:0003697; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005737; GO:0005840; GO:0006351; GO:0006357; GO:0008298; GO:0010628; GO:0016020; GO:0043025; GO:0043198; GO:0045893; GO:0045944,DNA-templated transcription [GO:0006351]; intracellular mRNA localization [GO:0008298]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of gene expression [GO:0010628]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357],mRNA binding [GO:0003729]; RNA binding [GO:0003723]; single-stranded DNA binding [GO:0003697],cytoplasm [GO:0005737]; dendritic shaft [GO:0043198]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribosome [GO:0005840],,,Q96I24;,,,Q96PU8; Q6ZRY4
gene-LOC134707011|LOC134707011,81.7932396401611,0.401767504725465,0.105031969347176,1.38345756776288e-5,0.00410470184064289,LOC134707011,lcl|NC_086374.1_cds_XP_063422540.1_7600,sp,Q91WJ8,FUBP1,MOUSE,49.057,265,114,1,472,1266,96,339,2.48e-64,230,reviewed,FUBP1_MOUSE,Far upstream element-binding protein 1 (FBP) (FUSE-binding protein 1),Fubp1 D3Ertd330e,Mus musculus (Mouse),651,GO:0000978; GO:0003729; GO:0005634; GO:0005737; GO:0006357; GO:0045202; GO:0048103; GO:0071425; GO:1900149,hematopoietic stem cell proliferation [GO:0071425]; positive regulation of Schwann cell migration [GO:1900149]; regulation of transcription by RNA polymerase II [GO:0006357]; somatic stem cell division [GO:0048103],mRNA binding [GO:0003729]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978],cytoplasm [GO:0005737]; nucleus [GO:0005634]; synapse [GO:0045202],,,,,,
gene-LOC134721144|LOC134721144,11.2507386504854,1.36097409612955,0.580089748201221,6.00257695658866e-4,0.0403504624400527,LOC134721144,lcl|NC_086378.1_cds_XP_063440012.1_24403,sp,P48416,CP10,LYMST,29.98,497,315,13,226,1680,69,544,2.66e-58,206,reviewed,CP10_LYMST,Cytochrome P450 10 (EC 1.14.-.-) (CYPX),CYP10,Lymnaea stagnalis (Great pond snail) (Helix stagnalis),545,GO:0004497; GO:0005506; GO:0005743; GO:0006700; GO:0006704; GO:0008203; GO:0016705; GO:0020037; GO:0034650; GO:0071375,C21-steroid hormone biosynthetic process [GO:0006700]; cellular response to peptide hormone stimulus [GO:0071375]; cholesterol metabolic process [GO:0008203]; cortisol metabolic process [GO:0034650]; glucocorticoid biosynthetic process [GO:0006704],"heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",mitochondrial inner membrane [GO:0005743],,,,,,
gene-LOC134710639|LOC134710639,32.3189352073247,0.72781963752396,0.284818815135896,4.72136546818427e-4,0.034945099062653,LOC134710639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134714716|LOC134714716,281.62901143636,0.859692122777872,0.195418700500709,5.80267342213887e-7,3.97676551863917e-4,LOC134714716,lcl|NC_086373.1_cds_XP_063432290.1_481,sp,P62325,BTG1,MOUSE,52.174,115,55,0,10,354,14,128,8.07e-43,142,reviewed,BTG1_MOUSE,Protein BTG1 (B-cell translocation gene 1 protein),Btg1,Mus musculus (Mouse),171,GO:0005634; GO:0005737; GO:0006979; GO:0007283; GO:0008283; GO:0008285; GO:0019899; GO:0043085; GO:0043434; GO:0045603; GO:0045663; GO:0045766; GO:0045930; GO:2000271,cell population proliferation [GO:0008283]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of mitotic cell cycle [GO:0045930]; positive regulation of angiogenesis [GO:0045766]; positive regulation of catalytic activity [GO:0043085]; positive regulation of endothelial cell differentiation [GO:0045603]; positive regulation of fibroblast apoptotic process [GO:2000271]; positive regulation of myoblast differentiation [GO:0045663]; response to oxidative stress [GO:0006979]; response to peptide hormone [GO:0043434]; spermatogenesis [GO:0007283],enzyme binding [GO:0019899],cytoplasm [GO:0005737]; nucleus [GO:0005634],,,,,,
gene-LOC134685663|LOC134685663,56.9682321413395,0.361805125813653,0.120214034763165,2.97769239915582e-4,0.0255088982194349,LOC134685663,lcl|NC_086381.1_cds_XP_063401691.1_35694,sp,Q14008,CKAP5,HUMAN,47.327,1403,676,18,1720,5790,584,1969,0,1203,reviewed,CKAP5_HUMAN,Cytoskeleton-associated protein 5 (Colonic and hepatic tumor overexpressed gene protein) (Ch-TOG),CKAP5 KIAA0097,Homo sapiens (Human),2032,GO:0000776; GO:0000922; GO:0005730; GO:0005737; GO:0005813; GO:0005829; GO:0005886; GO:0007019; GO:0007051; GO:0007052; GO:0007098; GO:0008017; GO:0016020; GO:0030951; GO:0032991; GO:0043021; GO:0045296; GO:0046785; GO:0050658; GO:0051010; GO:0051298; GO:0051301; GO:0061863; GO:0090063,cell division [GO:0051301]; centrosome cycle [GO:0007098]; centrosome duplication [GO:0051298]; establishment or maintenance of microtubule cytoskeleton polarity [GO:0030951]; microtubule depolymerization [GO:0007019]; microtubule polymerization [GO:0046785]; mitotic spindle organization [GO:0007052]; positive regulation of microtubule nucleation [GO:0090063]; RNA transport [GO:0050658]; spindle organization [GO:0007051],cadherin binding [GO:0045296]; microtubule binding [GO:0008017]; microtubule plus end polymerase [GO:0061863]; microtubule plus-end binding [GO:0051010]; ribonucleoprotein complex binding [GO:0043021],centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; kinetochore [GO:0000776]; membrane [GO:0016020]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; spindle pole [GO:0000922],,,Q14008;,R-HSA-141444;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-5620912;R-HSA-5663220;R-HSA-68877;R-HSA-8854518;R-HSA-9648025;,,P16333; Q9P270; O75410; O75410-1; O75410-6; Q9Y6A5
gene-LOC134685663|LOC134685663,56.9682321413395,0.361805125813653,0.120214034763165,2.97769239915582e-4,0.0255088982194349,LOC134685663,lcl|NC_086381.1_cds_XP_063401691.1_35694,sp,Q14008,CKAP5,HUMAN,55.289,501,224,0,1,1503,1,501,1.06e-168,570,reviewed,CKAP5_HUMAN,Cytoskeleton-associated protein 5 (Colonic and hepatic tumor overexpressed gene protein) (Ch-TOG),CKAP5 KIAA0097,Homo sapiens (Human),2032,GO:0000776; GO:0000922; GO:0005730; GO:0005737; GO:0005813; GO:0005829; GO:0005886; GO:0007019; GO:0007051; GO:0007052; GO:0007098; GO:0008017; GO:0016020; GO:0030951; GO:0032991; GO:0043021; GO:0045296; GO:0046785; GO:0050658; GO:0051010; GO:0051298; GO:0051301; GO:0061863; GO:0090063,cell division [GO:0051301]; centrosome cycle [GO:0007098]; centrosome duplication [GO:0051298]; establishment or maintenance of microtubule cytoskeleton polarity [GO:0030951]; microtubule depolymerization [GO:0007019]; microtubule polymerization [GO:0046785]; mitotic spindle organization [GO:0007052]; positive regulation of microtubule nucleation [GO:0090063]; RNA transport [GO:0050658]; spindle organization [GO:0007051],cadherin binding [GO:0045296]; microtubule binding [GO:0008017]; microtubule plus end polymerase [GO:0061863]; microtubule plus-end binding [GO:0051010]; ribonucleoprotein complex binding [GO:0043021],centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; kinetochore [GO:0000776]; membrane [GO:0016020]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; spindle pole [GO:0000922],,,Q14008;,R-HSA-141444;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-5620912;R-HSA-5663220;R-HSA-68877;R-HSA-8854518;R-HSA-9648025;,,P16333; Q9P270; O75410; O75410-1; O75410-6; Q9Y6A5
gene-LOC134685243|LOC134685243,37.3754771305648,2.70561879066361,0.569531120283952,8.52651065167506e-8,1.0017431942768e-4,LOC134685243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134691227|LOC134691227,158.178296405866,1.36431478805031,0.256141296932189,4.83528600740426e-9,7.95307842497852e-6,LOC134691227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134687271|LOC134687271,16.6992330921012,3.35374839800925,0.70360228620071,8.06765535632957e-8,1.0017431942768e-4,LOC134687271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134699412|LOC134699412,1395.69583878423,0.439985487082599,0.168447003097272,0.00070311780186566595,0.0417860443299816,LOC134699412,lcl|NW_026963294.1_cds_XP_063417084.1_50766,sp,P61314,RL15,RAT,76.471,204,48,0,79,690,1,204,7.54e-103,299,reviewed,RL15_RAT,Large ribosomal subunit protein eL15 (60S ribosomal protein L15),Rpl15,Rattus norvegicus (Rat),204,GO:0002181; GO:0003723; GO:0003735; GO:0005634; GO:0005737; GO:0022625; GO:0022626; GO:0031672; GO:0045202; GO:0045471,cytoplasmic translation [GO:0002181]; response to ethanol [GO:0045471],RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735],A band [GO:0031672]; cytoplasm [GO:0005737]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; nucleus [GO:0005634]; synapse [GO:0045202],,,,R-RNO-156827;R-RNO-1799339;R-RNO-6791226;R-RNO-72689;R-RNO-72706;R-RNO-975956;R-RNO-975957;,,
gene-LOC134708120|LOC134708120,204.654338184663,0.38438313032499,0.0945024418116583,5.34758007938698e-6,0.00209421421775612,LOC134708120,lcl|NC_086374.1_cds_XP_063424493.1_10004,sp,Q9EQU5,SET,MOUSE,74.89,227,55,2,10,687,9,234,5.43e-117,340,reviewed,SET_MOUSE,Protein SET (Phosphatase 2A inhibitor I2PP2A) (I-2PP2A) (Template-activating factor I) (TAF-I),Set,Mus musculus (Mouse),289,GO:0000785; GO:0003677; GO:0003682; GO:0005634; GO:0005654; GO:0005737; GO:0005783; GO:0005829; GO:0006334; GO:0042393; GO:0043524; GO:0048471,negative regulation of neuron apoptotic process [GO:0043524]; nucleosome assembly [GO:0006334],chromatin binding [GO:0003682]; DNA binding [GO:0003677]; histone binding [GO:0042393],chromatin [GO:0000785]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],,,,R-MMU-2299718;R-MMU-450520;,,
STRG.6456|LOC134722182,33.7230478023578,-0.887284678508402,0.203932370087124,7.21957714934699e-7,4.56721557509459e-4,LOC134722182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134706953|LOC134706953,21.8320840358471,0.742626632242345,0.237467535197189,9.22884551844226e-5,0.0124849450635481,LOC134706953,lcl|NC_086374.1_cds_XP_063422409.1_7445,sp,A0A7E6FSU6,OXDD,OCTVU,41.667,324,180,3,43,1005,15,332,3.7e-92,281,reviewed,OXDD_OCTVU,D-aspartate oxidase (DASOX) (DASPO) (DDO) (EC 1.4.3.1),DDO LOC115226122,Octopus vulgaris (Common octopus),336,GO:0005782; GO:0008445; GO:0019478; GO:0071949,D-amino acid catabolic process [GO:0019478],D-aspartate oxidase activity [GO:0008445]; FAD binding [GO:0071949],peroxisomal matrix [GO:0005782],,,,,,
gene-LOC134696347|LOC134696347,668.137961991379,-1.04003539251388,0.192824707872615,3.51796374442106e-9,7.2329334585297e-6,LOC134696347,lcl|NC_086386.1_cds_XP_063414145.1_49373,sp,P11833,TBB,PARLI,98.837,430,5,0,1,1290,1,430,0,853,reviewed,TBB_PARLI,Tubulin beta chain (Beta-tubulin),,Paracentrotus lividus (Common sea urchin),447,GO:0000226; GO:0000278; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0046872,microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278],GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; structural constituent of cytoskeleton [GO:0005200],cytoplasm [GO:0005737]; microtubule [GO:0005874],,,,,,
gene-LOC134724954|LOC134724954,44.7000503814091,-0.646436023950749,0.208556896944161,1.06121355895845e-4,0.0134943450405337,LOC134724954,lcl|NC_086379.1_cds_XP_063444439.1_28354,sp,Q5ZJA3,CDR2,CHICK,29.622,476,250,14,28,1290,11,456,6.65e-30,124,reviewed,CDR2_CHICK,Cerebellar degeneration-related protein 2,CDR2 RCJMB04_19l3,Gallus gallus (Chicken),456,GO:0005737,,,cytoplasm [GO:0005737],,,,,,
