LOC_ID,metric,n_threads,n_mussel,slope_mixed,p_mixed,q_mixed,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,tier
LOC134683354,adhesion_kpa,136,45,-0.4227220892743259,0.9650440832602454,0.9895172650244791,Protein SAAL1 (Synoviocyte proliferation-associated in collagen-induced arthritis protein 1) (SPACIA1),35.909,2.0300000000000002e-71,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134725473,adhesion_kpa,136,45,0.32140322252922865,0.9657012006815198,0.9895172650244791,Peroxisomal N(1)-acetyl-spermine/spermidine oxidase (EC 1.5.3.13) (Polyamine oxidase),27.754,4.3e-51,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134717831,adhesion_kpa,136,45,0.24809843700439577,0.9670597147988913,0.9895172650244791,Collagen-like protein 2,52.273,9.45e-28,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134709977,adhesion_kpa,136,45,-0.6003305707612777,0.9728433106690701,0.9895172650244791,Heat shock protein HSP 90-alpha,82.207,0,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134695781,adhesion_kpa,136,45,-0.3116924515744347,0.9747483506211287,0.9895172650244791,97 kDa heat shock protein (Heat shock protein 110),49.022,0,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134680973,adhesion_kpa,136,45,-0.12555429327073045,0.9809894457303553,0.9908486361397056,Collagen alpha-6(VI) chain,27.119,9.8e-34,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134715434,adhesion_kpa,136,45,0.031502532857965775,0.9950783420702067,0.9983499454919079,Adhesive plaque matrix protein (Foot protein 1) (MGFP-1) (MGFP1),72.566,5.9e-127,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134687564,adhesion_kpa,136,45,0.01424589932422593,0.9983499454919079,0.9983499454919079,Heat shock 70 kDa protein (HSP70),67.647,5.7e-60,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134710997,max_displacement,136,45,-0.015777450310387645,0.002141818655260705,0.4305055497074017,"Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Alu corepressor 1) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)",58.48,3.25e-68,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134707902,max_displacement,136,45,-0.02056208404120908,0.0061160653120935545,0.6146645638654022,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)",69.421,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134721829,max_displacement,136,45,0.02170710585473915,0.015902989995459256,0.8721358072511418,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),52.903,1.8e-47,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134683945,max_displacement,136,45,0.050499665365082845,0.01735593646270929,0.8721358072511418,Histone chaperone asf1 (Anti-silencing function protein 1) (Replication-coupling assembly factor subunit ASF1) (RCAF subunit ASF1) (dASF1),75.325,2.3699999999999997e-85,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134725910,max_displacement,136,45,0.03392092099529206,0.02735531510788252,0.9259900472275095,Hypoxia-inducible factor 1-alpha inhibitor (EC 1.14.11.30) (EC 1.14.11.n4) (Factor inhibiting HIF-1) (FIH-1) (Hypoxia-inducible factor asparagine hydroxylase),59.434,6.529999999999998e-135,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134707678,max_displacement,136,45,-0.017592454470158853,0.03241548457230753,0.9259900472275095,Byssal peroxidase-like protein 1,34.068,1.23e-87,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134707468,max_displacement,136,45,0.02075716674452361,0.032948285007175816,0.9259900472275095,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),30.466,9.35e-29,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134724501,max_displacement,136,45,0.03397806843066351,0.04219219345060021,0.9259900472275095,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),52.511,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134718954,max_displacement,136,45,0.031991518287303324,0.05468854940191234,0.9259900472275095,DnaJ homolog subfamily A member 1 (DnaJ protein homolog 2) (HSDJ) (Heat shock 40 kDa protein 4) (Heat shock protein J2) (HSJ-2) (Human DnaJ protein 2) (hDj-2),70.38,1.5999999999999995e-159,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134714868,max_displacement,136,45,0.015535338266197688,0.06268003002263933,0.9259900472275095,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),39.764,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134718500,max_displacement,136,45,0.0485238179537869,0.06978527730732415,0.9259900472275095,"RalA-binding protein 1 (RalBP1) (Cytocentrin) (Dinitrophenyl S-glutathione ATPase) (DNP-SG ATPase) (EC 7.6.2.2, EC 7.6.2.3) (Ral-interacting protein 1)",50.853,8.94e-81,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134693434,max_displacement,136,45,0.010578954561698417,0.0792328493166205,0.9259900472275095,"Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 [Includes: Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 (EC 1.14.11.4) (Lysyl hydroxylase 3) (LH3); Procollagen glycosyltransferase (EC 2.4.1.50) (EC 2.4.1.66) (Galactosylhydroxylysine-glucosyltransferase) (Procollagen galactosyltransferase) (Procollagen glucosyltransferase)]",50.98,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134711397,max_displacement,136,45,-0.02050530598291269,0.0798080413317317,0.9259900472275095,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),46.199,4.1199999999999986e-101,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134721812,max_displacement,136,45,-0.01857619585515933,0.08971034330815866,0.9259900472275095,Glutathione peroxidase (GPx) (GSHPx) (EC 1.11.1.9),42.857,7.5e-46,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134693287,max_displacement,136,45,-0.03947170133427322,0.0906967035306886,0.9259900472275095,Chloride intracellular channel protein 2 (Glutaredoxin-like oxidoreductase CLIC2) (EC 1.8.-.-) (Glutaredoxin-like peroxidase CLIC2) (EC 1.11.1.-),38.017,6.29e-47,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134725152,max_displacement,136,45,0.020468145639990987,0.09334455051844215,0.9259900472275095,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",47.124,5.799999999999999e-166,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134696725,max_displacement,136,45,0.016357296029537144,0.09892315325240059,0.9259900472275095,Heat shock 70 kDa protein 12A,34.076,3.17e-102,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134722124,max_displacement,136,45,0.014836217314981932,0.0999568327842951,0.9259900472275095,Hypoxia up-regulated protein 1,55.738,0,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134687071,max_displacement,136,45,0.016303041440641673,0.10229550328113918,0.9259900472275095,Glutathione S-transferase P (EC 2.5.1.18) (GST P1-1) (GST class-pi),49.515,1.7e-62,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134725894,max_displacement,136,45,0.009565799682959078,0.10499041448136769,0.9259900472275095,A disintegrin and metalloproteinase with thrombospondin motifs 3 (ADAM-TS 3) (ADAM-TS3) (ADAMTS-3) (EC 3.4.24.-) (Procollagen II N-proteinase) (PC II-NP) (Procollagen II amino propeptide-processing enzyme),33.223,8.929999999999998e-153,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134725558,max_displacement,136,45,0.011902872434153826,0.10634553412640121,0.9259900472275095,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),36.145,3.11e-54,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134716158,max_displacement,136,45,0.014396414874334924,0.10724864687806893,0.9259900472275095,Collagen alpha-1(XXII) chain,38.974,1.25e-28,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134682955,max_displacement,136,45,0.019330676810380854,0.11503397441670928,0.9259900472275095,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1),68,0,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134714798,max_displacement,136,45,0.020560061087359006,0.1166025839276717,0.9259900472275095,"Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)",63.573,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134697127,max_displacement,136,45,0.02240863796770986,0.11878067535993792,0.9259900472275095,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.807,1.68e-109,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134720677,max_displacement,136,45,-0.018575694095332863,0.12048506280082401,0.9259900472275095,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R),43.033,2.84e-63,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134724896,max_displacement,136,45,0.01324101743929959,0.1290237292565767,0.9259900472275095,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),32.258,5.5999999999999984e-105,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134686763,max_displacement,136,45,0.020217201772958854,0.14115789313951313,0.9259900472275095,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37),57.925,6.77e-125,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134721338,max_displacement,136,45,-0.014029075272679449,0.14581916182857738,0.9259900472275095,Tyrosinase 2,28.932,5.969999999999999e-52,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134716333,max_displacement,136,45,0.02755044418350436,0.14919278051713353,0.9259900472275095,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)",52.598,0,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134682252,max_displacement,136,45,0.023488598826631485,0.15089630367392787,0.9259900472275095,"Thioredoxin reductase 1, cytoplasmic (TR) (EC 1.8.1.9) (Gene associated with retinoic and interferon-induced mortality 12 protein) (GRIM-12) (Gene associated with retinoic and IFN-induced mortality 12 protein) (KM-102-derived reductase-like factor) (Peroxidase TXNRD1) (EC 1.11.1.2) (Thioredoxin reductase TR1)",60.233,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134720973,max_displacement,136,45,0.02261368932033065,0.15382123440765458,0.9259900472275095,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13),79.032,7.320000000000001e-29,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134718739,max_displacement,136,45,-0.010931637432624356,0.15651891550190483,0.9259900472275095,Collagen-like protein 2,39.292,4.19e-45,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134720932,max_displacement,136,45,-0.00594774938854119,0.16356008113681117,0.9259900472275095,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134721315,max_displacement,136,45,0.008271386682831935,0.16446756999998027,0.9259900472275095,Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GSTM4-4) (Glutathione transferase GSTM7-7) (Leukotriene C4 synthase GSTM4) (EC 4.4.1.20),48.372,3.11e-71,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134687550,max_displacement,136,45,0.015175412258108707,0.16959061860548613,0.9259900472275095,"Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)",70.5,2.48e-93,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134722070,max_displacement,136,45,0.012573546986651167,0.17345321410480313,0.9259900472275095,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)",55.087,1.6899999999999994e-163,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134701603,max_displacement,136,45,-0.013381594218383483,0.18733975242653508,0.9259900472275095,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134699824,max_displacement,136,45,-0.01602035129114965,0.19727410007687232,0.9259900472275095,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1) (Protein dumpy-18)",31.76,5.1e-69,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134697339,max_displacement,136,45,0.01565266690915499,0.2099943235259899,0.9259900472275095,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,9.420000000000001e-104,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134721921,max_displacement,136,45,0.0159137955088197,0.21384842454604616,0.9259900472275095,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.654,1.1099999999999999e-94,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134711730,max_displacement,136,45,-0.01012662697527661,0.22097839265411842,0.9259900472275095,"Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS) [Cleaved into: T1-TrpRS; T2-TrpRS]",72.864,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134684025,max_displacement,136,45,-0.01252443366005268,0.22869622078973473,0.9259900472275095,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134680973,max_displacement,136,45,0.0075097659951454026,0.23214169409922716,0.9259900472275095,Collagen alpha-6(VI) chain,27.119,9.8e-34,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134717831,max_displacement,136,45,-0.008529498779858636,0.2345668577714324,0.9259900472275095,Collagen-like protein 2,52.273,9.45e-28,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134706748,max_displacement,136,45,0.010034937974706148,0.23799272453894804,0.9259900472275095,Byssal HSP-like protein 1,98.116,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134706577,max_displacement,136,45,0.015849188381274623,0.23912141834612916,0.9259900472275095,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)",65.657,4.74e-43,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134712292,max_displacement,136,45,0.009433117443252965,0.2408957697723028,0.9259900472275095,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",62.391,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134697168,max_displacement,136,45,0.01720289376784425,0.24196505182216715,0.9259900472275095,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.073,3.8299999999999996e-118,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134724787,max_displacement,136,45,-0.013719901620462598,0.24629436305402932,0.9259900472275095,Alcohol dehydrogenase class-3 chain H (EC 1.1.1.1) (Alcohol dehydrogenase class-III chain H) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284),76.8,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134695871,max_displacement,136,45,0.011685971945735325,0.25044666434663726,0.9259900472275095,Heat shock 70 kDa protein 12A,35.397,4.81e-92,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134692133,max_displacement,136,45,0.00558859119189516,0.25358787147587036,0.9259900472275095,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),59.083,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134716146,max_displacement,136,45,0.010350361699968825,0.2552062799501801,0.9259900472275095,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1),36.095,8.389999999999998e-101,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134686883,max_displacement,136,45,0.005774038675449705,0.2575751946847796,0.9259900472275095,Lysine-specific histone demethylase 1A (EC 1.14.99.66) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2) ([histone H3]-dimethyl-L-lysine(4) FAD-dependent demethylase 1A),76.331,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134716384,max_displacement,136,45,-0.009982484481788009,0.2653630216798296,0.9259900472275095,ACDC (Byssal EP-like protein 1) (EP-protein-1),76.695,3.19e-126,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134687560,max_displacement,136,45,0.01744870231804589,0.2665717156843072,0.9259900472275095,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.69e-70,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134711376,max_displacement,136,45,0.014216780086470288,0.2706623169940187,0.9259900472275095,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha),37.415,4.789999999999999e-110,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134711985,max_displacement,136,45,-0.011145138200259204,0.2794938449637494,0.9259900472275095,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B),52.72,3.4999999999999996e-88,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134702190,max_displacement,136,45,0.01072830918924686,0.2810624155476343,0.9259900472275095,Heat shock 70 kDa protein 12A,31.104,2.97e-92,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134686970,max_displacement,136,45,-0.012615688771459467,0.28928400115166375,0.9259900472275095,Transmembrane prolyl 4-hydroxylase (P4H-TM) (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 4) (HIF-PH4) (HIF-prolyl hydroxylase 4) (HPH-4),32.367,2.66e-57,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134712109,max_displacement,136,45,0.008977543427076413,0.295813730557544,0.9259900472275095,Glutathione peroxidase 2 (GPx-2) (GSHPx-2) (EC 1.11.1.9) (Glutathione peroxidase-gastrointestinal) (GPx-GI) (GSHPx-GI) (Phospholipid hydroperoxide glutathione peroxidase GPX2) (EC 1.11.1.12),58.152,2.78e-79,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134721033,max_displacement,136,45,-0.01751491307586778,0.29774145146459824,0.9259900472275095,Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35),34.834,4.8000000000000006e-80,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134714403,max_displacement,136,45,0.003962368849770249,0.30582155452457727,0.9259900472275095,Phenylalanine--tRNA ligase alpha subunit B (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit B) (PheRS),63.618,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134718464,max_displacement,136,45,0.008404227467293761,0.31249297477114596,0.9259900472275095,LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein),63.014,1.44e-58,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134693929,max_displacement,136,45,0.012387628303650483,0.317406717733213,0.9259900472275095,Collagen alpha-4(VI) chain,24.664,2.03e-81,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134724473,max_displacement,136,45,-0.007622338131676677,0.3187847325971344,0.9259900472275095,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),53.269,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134697661,max_displacement,136,45,0.008807644089084165,0.3250423766344577,0.9259900472275095,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)",64.23,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134719370,max_displacement,136,45,-0.007864367210611895,0.3274550914039587,0.9259900472275095,Tyrosinase 3,30.709,2.97e-40,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134683354,max_displacement,136,45,-0.011290033173875598,0.3283964067069587,0.9259900472275095,Protein SAAL1 (Synoviocyte proliferation-associated in collagen-induced arthritis protein 1) (SPACIA1),35.909,2.0300000000000002e-71,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134725540,max_displacement,136,45,-0.020090498986793874,0.3300729118260316,0.9259900472275095,Calcium-regulated heat-stable protein 1 (Calcium-regulated heat-stable protein of 24 kDa) (CRHSP-24),64.423,3.71e-45,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134694760,max_displacement,136,45,0.0177764460316298,0.33241115050598047,0.9259900472275095,Phospholipid hydroperoxide glutathione peroxidase (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4) (EC 1.11.1.9),56.021,1.78e-67,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134719453,max_displacement,136,45,-0.007894333027080555,0.3354446909008755,0.9259900472275095,Foot protein 15,38.312,4.4199999999999997e-32,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134725473,max_displacement,136,45,0.008500129216423345,0.3426222441006048,0.9259900472275095,Peroxisomal N(1)-acetyl-spermine/spermidine oxidase (EC 1.5.3.13) (Polyamine oxidase),27.754,4.3e-51,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134712495,max_displacement,136,45,-0.007280886680154069,0.3426222791436937,0.9259900472275095,Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B),58.414,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134715354,max_displacement,136,45,0.007771075859031691,0.34551867433862293,0.9259900472275095,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),39.336,4.17e-44,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134725003,max_displacement,136,45,-0.006456866275101098,0.35174086113275893,0.9302620143116388,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134694060,max_displacement,136,45,0.00838822605823216,0.3716971040554726,0.9429395728198776,Collagen alpha-4(VI) chain,22.619,1.8699999999999998e-48,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134695901,max_displacement,136,45,0.007820116048690911,0.3782427647047567,0.9429395728198776,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-II) (Small inducible cytokine subfamily E member 1)],44.136,8.490000000000001e-85,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134706747,max_displacement,136,45,0.008513002145767785,0.3809814556734965,0.9429395728198776,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),63.306,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134697432,max_displacement,136,45,-0.007963320530346074,0.38306749342646096,0.9429395728198776,"Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)",69.4,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134708000,max_displacement,136,45,0.002435830796192208,0.38626251989945803,0.9429395728198776,Foot protein 13,76.238,4.119999999999999e-47,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134680608,max_displacement,136,45,0.0058920169760063755,0.39276748298180386,0.9429395728198776,Collagen alpha-6(VI) chain,26.399,1.05e-66,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134695612,max_displacement,136,45,-0.01383980749403903,0.3936502060157073,0.9429395728198776,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.709999999999999e-118,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134706228,max_displacement,136,45,-0.006739017872028728,0.4146145584710125,0.9429395728198776,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.628,4.1099999999999997e-94,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134696251,max_displacement,136,45,0.01151773486865883,0.4158665541114128,0.9429395728198776,Heat shock 70 kDa protein 12B,26.508,5.52e-69,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134681328,max_displacement,136,45,0.008923875755173376,0.41927301989174437,0.9429395728198776,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.789999999999999e-48,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134695001,max_displacement,136,45,0.008105433398583071,0.4201152701864139,0.9429395728198776,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p),66.667,4.37e-154,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134688272,max_displacement,136,45,0.013940299193116037,0.4280682941934607,0.9429395728198776,Novel acetylcholine receptor chaperone (Transmembrane protein 35A),42.063,6.640000000000001e-26,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134725998,max_displacement,136,45,0.005947882162047473,0.42833298071749204,0.9429395728198776,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.114,2.1699999999999998e-98,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134694061,max_displacement,136,45,0.00783026845428927,0.4290023163589177,0.9429395728198776,Collagen alpha-4(VI) chain,25.691,6.270000000000001e-79,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134694200,max_displacement,136,45,0.011606768132157679,0.4314611530824669,0.9429395728198776,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134708353,max_displacement,136,45,-0.010992784610553894,0.43159423233546634,0.9429395728198776,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8),89.655,0,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134700327,max_displacement,136,45,0.006696331641908849,0.441196035026589,0.9535527208639181,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.51e-48,genome_blast,TRUE,TRUE,candidate,exploratory
LOC134692000,max_displacement,136,45,0.007795138816768323,0.4574556113374707,0.9614312630716421,"Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)",59.242,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134697396,max_displacement,136,45,-0.005338401747807641,0.46060401858425715,0.9614312630716421,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate,exploratory
LOC134685510,max_displacement,136,45,0.00692041154480127,0.4642340777659354,0.9614312630716421,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,candidate,exploratory
