LOC_ID,metric,n_mussel,slope,p,q,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,tier
LOC134705706,adhesion_kpa,45,1.1879118287809003,0.9219893246533999,0.9801868981011298,Collagen alpha-1(V) chain,38.346,3.87e-53,genome_blast,TRUE,TRUE,exploratory
LOC134722782,adhesion_kpa,45,1.000233557783357,0.9240835760686803,0.9801868981011298,Collagen alpha-3(VI) chain,31.563,1.1999999999999999e-46,genome_blast,FALSE,TRUE,exploratory
LOC134681223,adhesion_kpa,45,0.9615232610309841,0.9248456872991375,0.9801868981011298,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],50.551,4.1399999999999994e-173,genome_blast,FALSE,TRUE,exploratory
LOC134721333,adhesion_kpa,45,0.7662609507753463,0.9285604110921696,0.9801868981011298,Glutathione S-transferase (EC 2.5.1.18) (GST class-sigma),44.608,5.1699999999999996e-54,genome_blast,FALSE,TRUE,exploratory
LOC134715908,adhesion_kpa,45,1.2903830450235445,0.9286721259513775,0.9801868981011298,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-),32.313,6.41e-33,genome_blast,TRUE,TRUE,exploratory
LOC134716158,adhesion_kpa,45,1.2289448534116592,0.9318859932984506,0.9801868981011298,Collagen alpha-1(XXII) chain,38.974,1.25e-28,genome_blast,FALSE,TRUE,exploratory
LOC134725351,adhesion_kpa,45,2.2470371803265263,0.9325797629850698,0.9801868981011298,Peroxiredoxin-like 2A (Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes) (Protein PAMM) (Redox-regulatory protein FAM213A),50,3.98e-57,genome_blast,FALSE,TRUE,exploratory
LOC134695956,adhesion_kpa,45,-0.7687408477971446,0.9333093838226141,0.9801868981011298,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),29.83,3.0900000000000002e-77,genome_blast,FALSE,TRUE,exploratory
LOC134695718,adhesion_kpa,45,-0.8013774918609291,0.9422457743902763,0.9801868981011298,Heat shock 70 kDa protein 12A,31.41,2.3e-98,genome_blast,FALSE,TRUE,exploratory
LOC134681855,adhesion_kpa,45,-0.6865886753488728,0.9430391698139814,0.9801868981011298,Byssal protein-3,60,2.7e-51,genome_blast,FALSE,TRUE,exploratory
LOC134721919,adhesion_kpa,45,-1.083879605213237,0.9475780053646868,0.9801868981011298,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.28,5.22e-88,genome_blast,FALSE,TRUE,exploratory
LOC134715482,adhesion_kpa,45,1.6694048077942611,0.9486334768406918,0.9801868981011298,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA),68.493,3.86e-27,genome_blast,TRUE,TRUE,exploratory
LOC134687564,adhesion_kpa,45,0.8999002710700025,0.9488511436021068,0.9801868981011298,Heat shock 70 kDa protein (HSP70),67.647,5.7e-60,genome_blast,FALSE,TRUE,exploratory
LOC134696725,adhesion_kpa,45,-0.5445272533331685,0.9499872610180402,0.9801868981011298,Heat shock 70 kDa protein 12A,34.076,3.17e-102,genome_blast,FALSE,TRUE,exploratory
LOC134714868,adhesion_kpa,45,-0.7748910948286334,0.9519257159721533,0.9801868981011298,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),39.764,0,genome_blast,FALSE,TRUE,exploratory
LOC134722070,adhesion_kpa,45,-0.7689134742804006,0.9519264604980733,0.9801868981011298,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)",55.087,1.6899999999999994e-163,genome_blast,TRUE,TRUE,exploratory
LOC134715543,adhesion_kpa,45,-0.8056052981385727,0.9519772660318482,0.9801868981011298,Hsp70-Hsp90 organising protein (PfHOP) (Stress-inducible protein 1),42.735,7.819999999999998e-24,genome_blast,FALSE,TRUE,exploratory
LOC134723851,adhesion_kpa,45,-0.8152532719493744,0.952851008512652,0.9801868981011298,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),29.794,1.75e-83,genome_blast,FALSE,TRUE,exploratory
LOC134721046,adhesion_kpa,45,-1.048076660815407,0.9621252937365709,0.9823949716109722,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],46.296,2.1799999999999993e-164,genome_blast,TRUE,TRUE,exploratory
LOC134696926,adhesion_kpa,45,-0.9301036875296863,0.9628253506625465,0.9823949716109722,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),32.698,7.85e-102,genome_blast,FALSE,TRUE,exploratory
LOC134707670,adhesion_kpa,45,0.4744200387530664,0.9784947658913856,0.988394020719778,Amine oxidase (EC 1.4.3.-),46.226,0,genome_blast,FALSE,TRUE,exploratory
LOC134693434,adhesion_kpa,45,0.21618195374740334,0.9799373769434119,0.988394020719778,"Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 [Includes: Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 (EC 1.14.11.4) (Lysyl hydroxylase 3) (LH3); Procollagen glycosyltransferase (EC 2.4.1.50) (EC 2.4.1.66) (Galactosylhydroxylysine-glucosyltransferase) (Procollagen galactosyltransferase) (Procollagen glucosyltransferase)]",50.98,0,genome_blast,FALSE,TRUE,exploratory
LOC134706835,adhesion_kpa,45,-0.30359351679579766,0.9825727981916041,0.988394020719778,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.912,2.0799999999999992e-96,genome_blast,FALSE,TRUE,exploratory
LOC134687550,adhesion_kpa,45,-0.2738547057204234,0.9844561959360338,0.988394020719778,"Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)",70.5,2.48e-93,genome_blast,FALSE,TRUE,exploratory
LOC134725558,adhesion_kpa,45,0.19766178428561995,0.9907565543071837,0.9907565543071837,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),36.145,3.11e-54,genome_blast,FALSE,TRUE,exploratory
LOC134711730,max_displacement,45,-0.036914592572358636,0.0013407141250630522,0.20329783019474001,"Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS) [Cleaved into: T1-TrpRS; T2-TrpRS]",72.864,0,genome_blast,FALSE,TRUE,exploratory
LOC134716333,max_displacement,45,0.0627072099239614,0.002284970872047174,0.20329783019474001,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)",52.598,0,genome_blast,TRUE,TRUE,exploratory
LOC134707235,max_displacement,45,0.04539260634772328,0.0026817318849261737,0.20329783019474001,Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS),49.847,0,genome_blast,FALSE,TRUE,exploratory
LOC134681037,max_displacement,45,-0.03824545054229609,0.003239806058880319,0.20329783019474001,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),45.54,7.47e-59,genome_blast,FALSE,TRUE,exploratory
LOC134716273,max_displacement,45,-0.05532892296884605,0.004054145023441371,0.20351808017675682,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),53.182,0,genome_blast,FALSE,TRUE,exploratory
LOC134721377,max_displacement,45,-0.04388323899928901,0.012931934452256162,0.5409859245860494,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)",62.668,0,genome_blast,TRUE,TRUE,exploratory
LOC134720932,max_displacement,45,0.011408059996025184,0.017405788500955827,0.6241218448199874,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,exploratory
LOC134689775,max_displacement,45,-0.07626454286581455,0.023750997160314972,0.7451875359048823,Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase),41.655,0,genome_blast,FALSE,TRUE,exploratory
LOC134680608,max_displacement,45,0.016615436095083272,0.03476987344764176,0.9147087367620406,Collagen alpha-6(VI) chain,26.399,1.05e-66,genome_blast,FALSE,TRUE,exploratory
LOC134695816,max_displacement,45,-0.030946712523387324,0.03795786384179148,0.9147087367620406,Glutathione S-transferase C-terminal domain-containing protein,35.09,3.73e-114,genome_blast,FALSE,TRUE,exploratory
LOC134684257,max_displacement,45,-0.04596801100172399,0.04008683706925278,0.9147087367620406,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]",53.846,8.92e-146,genome_blast,TRUE,TRUE,exploratory
LOC134687071,max_displacement,45,0.03157434047820095,0.05342499426890279,0.9197726076614032,Glutathione S-transferase P (EC 2.5.1.18) (GST P1-1) (GST class-pi),49.515,1.7e-62,genome_blast,FALSE,TRUE,exploratory
LOC134683354,max_displacement,45,-0.0468575804724883,0.05812670212818025,0.9197726076614032,Protein SAAL1 (Synoviocyte proliferation-associated in collagen-induced arthritis protein 1) (SPACIA1),35.909,2.0300000000000002e-71,genome_blast,FALSE,TRUE,exploratory
LOC134696037,max_displacement,45,0.029414138675460395,0.06335905494415678,0.9197726076614032,Heat shock 70 kDa protein 12A,33.764,1.87e-83,genome_blast,FALSE,TRUE,exploratory
LOC134714403,max_displacement,45,-0.010835862308278954,0.06765795546046853,0.9197726076614032,Phenylalanine--tRNA ligase alpha subunit B (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit B) (PheRS),63.618,0,genome_blast,FALSE,TRUE,exploratory
LOC134725558,max_displacement,45,-0.03815551876855456,0.07639768020655195,0.9197726076614032,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),36.145,3.11e-54,genome_blast,FALSE,TRUE,exploratory
LOC134693664,max_displacement,45,0.030892442965863725,0.07765627582523153,0.9197726076614032,Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Heat shock protein family B member 11) (Placental protein 25) (PP25),49.624,2.02e-41,genome_blast,FALSE,TRUE,exploratory
LOC134720928,max_displacement,45,-0.02201222652544057,0.08033013410852385,0.9197726076614032,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),49.329,0,genome_blast,TRUE,TRUE,exploratory
LOC134685510,max_displacement,45,-0.03474183382546272,0.08039677623485249,0.9197726076614032,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,exploratory
LOC134692133,max_displacement,45,-0.014142444528095387,0.08096923874542916,0.9197726076614032,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),59.083,0,genome_blast,FALSE,TRUE,exploratory
LOC134710470,max_displacement,45,-0.020223464174575354,0.08300789973755848,0.9197726076614032,Tubulin-specific chaperone E (Tubulin-folding cofactor E),43.103,1.11e-138,genome_blast,FALSE,TRUE,exploratory
LOC134694794,max_displacement,45,-0.015984555127769137,0.0839035760415835,0.9197726076614032,Heat shock 70 kDa protein 12A,31.122,3.33e-71,genome_blast,FALSE,TRUE,exploratory
LOC134725830,max_displacement,45,0.039825855840196434,0.08428195209646325,0.9197726076614032,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,exploratory
LOC134680969,max_displacement,45,0.010383295650904597,0.10254774744597452,0.9803326102856728,Collagen alpha-4(VI) chain,31.486,2.26e-36,genome_blast,FALSE,TRUE,exploratory
LOC134694060,max_displacement,45,0.026611277315206894,0.10484975622773798,0.9803326102856728,Collagen alpha-4(VI) chain,22.619,1.8699999999999998e-48,genome_blast,FALSE,TRUE,exploratory
LOC134686963,max_displacement,45,0.046649254195330114,0.108316290926484,0.9803326102856728,Probable assembly chaperone of rpl4,32.857,2.89e-26,genome_blast,FALSE,TRUE,exploratory
LOC134680970,max_displacement,45,0.009677277756965858,0.11543317035582802,0.9803326102856728,Collagen alpha-6(VI) chain,28.824,8.979999999999997e-55,genome_blast,FALSE,TRUE,exploratory
LOC134706926,max_displacement,45,0.02591455579243711,0.1156638213843149,0.9803326102856728,"Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)",63.534,3.809999999999999e-118,genome_blast,FALSE,TRUE,exploratory
LOC134727535,max_displacement,45,-0.01994839364658134,0.12538714635704423,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),28.838,2.33e-50,genome_blast,FALSE,TRUE,exploratory
LOC134714939,max_displacement,45,-0.03383912041402267,0.1262395605935915,0.9803326102856728,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)",69.481,0,genome_blast,TRUE,TRUE,exploratory
LOC134694200,max_displacement,45,0.028760390748996726,0.1266425958894444,0.9803326102856728,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,exploratory
LOC134721923,max_displacement,45,-0.03029015828132873,0.1324705402747151,0.9803326102856728,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.227,4.429999999999999e-95,genome_blast,FALSE,TRUE,exploratory
LOC134714868,max_displacement,45,-0.023958150396922402,0.14146306557079338,0.9803326102856728,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),39.764,0,genome_blast,FALSE,TRUE,exploratory
LOC134705706,max_displacement,45,0.02192170008586993,0.14868698749331236,0.9803326102856728,Collagen alpha-1(V) chain,38.346,3.87e-53,genome_blast,TRUE,TRUE,exploratory
LOC134707902,max_displacement,45,-0.02437402662263189,0.16289971209811138,0.9803326102856728,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)",69.421,0,genome_blast,FALSE,TRUE,exploratory
LOC134707598,max_displacement,45,-0.02450453969371717,0.16572194811963556,0.9803326102856728,"Serine--tRNA ligase, mitochondrial (EC 6.1.1.11) (SerRSmt) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",24.928,1.59e-22,genome_blast,FALSE,TRUE,exploratory
LOC134697432,max_displacement,45,-0.01689955422408022,0.1678448162907532,0.9803326102856728,"Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)",69.4,0,genome_blast,FALSE,TRUE,exploratory
LOC134712179,max_displacement,45,-0.04269048134596262,0.16919525545088984,0.9803326102856728,D-aminoacyl-tRNA deacylase 1 (DTD) (EC 3.1.1.96) (DNA-unwinding element-binding protein B) (DUE-B) (Gly-tRNA(Ala) deacylase) (Histidyl-tRNA synthase-related),53.488,2.39e-58,genome_blast,FALSE,TRUE,exploratory
LOC134725003,max_displacement,45,-0.016838736508194195,0.16971352586875352,0.9803326102856728,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,exploratory
LOC134687564,max_displacement,45,-0.023793264584684823,0.17010499379786492,0.9803326102856728,Heat shock 70 kDa protein (HSP70),67.647,5.7e-60,genome_blast,FALSE,TRUE,exploratory
LOC134686270,max_displacement,45,0.053263423833471345,0.17791277440401024,0.9803326102856728,Heat shock 70 kDa protein 14,46.094,2.0599999999999994e-153,genome_blast,FALSE,TRUE,exploratory
LOC134692100,max_displacement,45,0.012365313933136609,0.1781754147978567,0.9803326102856728,ACDC (Byssal EP-like protein 1) (EP-protein-1),33.862,8.24e-24,genome_blast,TRUE,TRUE,exploratory
LOC134720973,max_displacement,45,0.023414608360936992,0.17845832924470545,0.9803326102856728,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13),79.032,7.320000000000001e-29,genome_blast,TRUE,TRUE,exploratory
LOC134694436,max_displacement,45,-0.013867748182664483,0.1805773641806069,0.9803326102856728,Heat shock 70 kDa protein 12B,28.732,8.41e-52,genome_blast,FALSE,TRUE,exploratory
LOC134718464,max_displacement,45,-0.02681255873408421,0.18447659542784217,0.9803326102856728,LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein),63.014,1.44e-58,genome_blast,FALSE,TRUE,exploratory
LOC134706604,max_displacement,45,0.035043617378766934,0.1855501820481979,0.9803326102856728,Heat shock 70 kDa protein 12B,28.832,1.3e-59,genome_blast,FALSE,TRUE,exploratory
LOC134687560,max_displacement,45,0.02596837668992897,0.18829403944861742,0.9803326102856728,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.69e-70,genome_blast,TRUE,TRUE,exploratory
LOC134715627,max_displacement,45,0.0195643548413921,0.19389868847372796,0.9803326102856728,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase) (HsPEK),37.084,0,genome_blast,FALSE,TRUE,exploratory
LOC134723851,max_displacement,45,0.02236958610855987,0.20402877373448772,0.9803326102856728,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),29.794,1.75e-83,genome_blast,FALSE,TRUE,exploratory
LOC134706345,max_displacement,45,-0.021413179969217665,0.21001945788201618,0.9803326102856728,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1),63.744,0,genome_blast,TRUE,TRUE,exploratory
LOC134693434,max_displacement,45,0.013136990428649102,0.22489337844926638,0.9803326102856728,"Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 [Includes: Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 (EC 1.14.11.4) (Lysyl hydroxylase 3) (LH3); Procollagen glycosyltransferase (EC 2.4.1.50) (EC 2.4.1.66) (Galactosylhydroxylysine-glucosyltransferase) (Procollagen galactosyltransferase) (Procollagen glucosyltransferase)]",50.98,0,genome_blast,FALSE,TRUE,exploratory
LOC134725351,max_displacement,45,-0.03874559121582255,0.22946365489120177,0.9803326102856728,Peroxiredoxin-like 2A (Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes) (Protein PAMM) (Redox-regulatory protein FAM213A),50,3.98e-57,genome_blast,FALSE,TRUE,exploratory
LOC134691221,max_displacement,45,0.02738464958754763,0.2339374010005334,0.9803326102856728,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta),46.445,4.44e-65,genome_blast,TRUE,TRUE,exploratory
LOC134711397,max_displacement,45,-0.02863574260147081,0.2395178308078552,0.9803326102856728,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),46.199,4.1199999999999986e-101,genome_blast,FALSE,TRUE,exploratory
LOC134697060,max_displacement,45,-0.025018474332996032,0.24082631809080154,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.587,3.499999999999999e-107,genome_blast,FALSE,TRUE,exploratory
LOC134721918,max_displacement,45,0.024718831786907362,0.2449039643682767,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.228,2.63e-102,genome_blast,FALSE,TRUE,exploratory
LOC134697300,max_displacement,45,0.01244061072077247,0.25032058617450104,0.9803326102856728,Byssal HSP-like protein 1,81.517,0,genome_blast,TRUE,TRUE,exploratory
LOC134718987,max_displacement,45,-0.016269030603526094,0.2545137986548173,0.9803326102856728,Collagen alpha-4(VI) chain,37.113,1.94e-29,genome_blast,FALSE,TRUE,exploratory
LOC134697396,max_displacement,45,0.014331445011932412,0.260375281127937,0.9803326102856728,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,exploratory
LOC134706981,max_displacement,45,0.014769967889232164,0.2635280638628592,0.9803326102856728,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),30.109,1.07e-62,genome_blast,FALSE,TRUE,exploratory
LOC134711783,max_displacement,45,-0.019233615891435712,0.26937433398017263,0.9803326102856728,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)],55.876,0,genome_blast,TRUE,TRUE,exploratory
LOC134721829,max_displacement,45,0.009956733352337127,0.2829201854463837,0.9803326102856728,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),52.903,1.8e-47,genome_blast,FALSE,TRUE,exploratory
LOC134695781,max_displacement,45,-0.015597446570989278,0.28349335135121306,0.9803326102856728,97 kDa heat shock protein (Heat shock protein 110),49.022,0,genome_blast,TRUE,TRUE,exploratory
LOC134683945,max_displacement,45,0.03744459380121605,0.28704483242918744,0.9803326102856728,Histone chaperone asf1 (Anti-silencing function protein 1) (Replication-coupling assembly factor subunit ASF1) (RCAF subunit ASF1) (dASF1),75.325,2.3699999999999997e-85,genome_blast,FALSE,TRUE,exploratory
LOC134724473,max_displacement,45,0.02230482175255007,0.2902357633494675,0.9803326102856728,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),53.269,0,genome_blast,FALSE,TRUE,exploratory
LOC134710209,max_displacement,45,-0.024219135116309923,0.29343827722491095,0.9803326102856728,Putative ABC transporter C family member 15 (ABC transporter ABCC.15) (AtABCC15) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 15) (Glutathione S-conjugate-transporting ATPase 15) (Putative multidrug resistance-associated protein 15),37.755,0,genome_blast,FALSE,TRUE,exploratory
LOC134716385,max_displacement,45,0.006143944279990395,0.3009507962495551,0.9803326102856728,ACDC (Byssal EP-like protein 1) (EP-protein-1),87.712,4.81e-139,genome_blast,TRUE,TRUE,exploratory
LOC134711517,max_displacement,45,-0.01698964784682238,0.3118049742520595,0.9803326102856728,Collagen alpha-1(IV) chain,42.595,0,genome_blast,FALSE,TRUE,exploratory
LOC134687339,max_displacement,45,-0.009253945360112353,0.31322644659427895,0.9803326102856728,"Glutathione S-transferase 3, mitochondrial (EC 2.5.1.-) (Glutathione peroxidase MGST3) (EC 1.11.1.-) (LTC4 synthase MGST3) (EC 4.4.1.20)",43.796,1.14e-39,genome_blast,FALSE,TRUE,exploratory
LOC134724488,max_displacement,45,0.009263925351980486,0.315977389993039,0.9803326102856728,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),49.194,0,genome_blast,FALSE,TRUE,exploratory
LOC134706569,max_displacement,45,-0.012680288945720593,0.31664536102928104,0.9803326102856728,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),48.094,0,genome_blast,FALSE,TRUE,exploratory
LOC134706727,max_displacement,45,0.02889489683079598,0.3170773633211401,0.9803326102856728,Glutathione S-transferase (PfGST) (EC 2.5.1.18),32.227,1.79e-21,genome_blast,FALSE,TRUE,exploratory
LOC134707467,max_displacement,45,-0.008814898632753077,0.3189773601575775,0.9803326102856728,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),41.748,0,genome_blast,TRUE,TRUE,exploratory
LOC134711515,max_displacement,45,-0.015565669794382996,0.3191453003680493,0.9803326102856728,Collagen alpha-2(IV) chain,51.043,2.47e-134,genome_blast,TRUE,TRUE,exploratory
LOC134714554,max_displacement,45,0.01690112150701443,0.32131214894725463,0.9803326102856728,Lysyl oxidase homolog 2B (EC 1.4.3.13) (Lysyl oxidase-like protein 2B),42.547,3.03e-77,genome_blast,FALSE,TRUE,exploratory
LOC134697114,max_displacement,45,0.017018546844036336,0.32670617294366167,0.9803326102856728,Heat shock 70 kDa protein 12A,36.48,2.4699999999999994e-110,genome_blast,FALSE,TRUE,exploratory
LOC134728203,max_displacement,45,-0.015722671760769028,0.32711645335763007,0.9803326102856728,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",70.711,0,genome_blast,TRUE,TRUE,exploratory
LOC134695612,max_displacement,45,-0.03018027608196529,0.32961196088404,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.709999999999999e-118,genome_blast,FALSE,TRUE,exploratory
LOC134707678,max_displacement,45,0.005388699110958232,0.3314444368855257,0.9803326102856728,Byssal peroxidase-like protein 1,34.068,1.23e-87,genome_blast,FALSE,TRUE,exploratory
LOC134697168,max_displacement,45,0.02597483752002411,0.33378802881599123,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.073,3.8299999999999996e-118,genome_blast,TRUE,TRUE,exploratory
LOC134721566,max_displacement,45,-0.041670490565637694,0.33867386070036976,0.9803326102856728,Heat shock factor protein (HSF) (Heat shock transcription factor) (HSTF),39.909,2.07e-89,genome_blast,FALSE,TRUE,exploratory
LOC134694760,max_displacement,45,-0.022293570448215165,0.34267672069937904,0.9803326102856728,Phospholipid hydroperoxide glutathione peroxidase (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4) (EC 1.11.1.9),56.021,1.78e-67,genome_blast,FALSE,TRUE,exploratory
LOC134728119,max_displacement,45,0.012912300885518853,0.34273343792903543,0.9803326102856728,Collagen alpha-1(XXII) chain,35.678,1.43e-29,genome_blast,TRUE,TRUE,exploratory
LOC134692848,max_displacement,45,0.016258524838632386,0.34480659871000274,0.9803326102856728,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.494,1.9199999999999998e-95,genome_blast,FALSE,TRUE,exploratory
LOC134715482,max_displacement,45,-0.03104641390971776,0.3461865804207902,0.9803326102856728,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA),68.493,3.86e-27,genome_blast,TRUE,TRUE,exploratory
