LOC_ID,metric,n,slope_wls,p_wls,q_wls,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,tier,p_perm_metricwise,p_perm_famwise,p_perm_primary
LOC134687200,adhesion_kpa,45,15.778531725056087,0.5170733537651755,0.9121172059226026,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134685015,adhesion_kpa,45,3.5935846005490992,0.5174511072060919,0.9121172059226026,ETS-related transcription factor Elf-5 (E74-like factor 5),52.632,2.39e-23,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134716897,adhesion_kpa,45,4.11888638618782,0.5217453871015388,0.916579734097298,von Willebrand factor D and EGF domain-containing protein,27.647,3.27e-24,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134681212,adhesion_kpa,45,2.5327564005430925,0.5366462044083622,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134711029,adhesion_kpa,45,-11.870007498533742,0.537381275848632,0.9289455554100068,"Malate dehydrogenase, cytoplasmic (EC 1.1.1.37) (Aromatic alpha-keto acid reductase) (KAR) (EC 1.1.1.96) (Cytosolic malate dehydrogenase)",68.563,6.919999999999998e-164,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134725152,adhesion_kpa,45,-6.2871075471508044,0.5414182359856359,0.9289455554100068,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",47.124,5.799999999999999e-166,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134706828,adhesion_kpa,45,3.455616515030156,0.5451615027477006,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134716407,adhesion_kpa,45,3.2392425519328203,0.5452194844322026,0.9289455554100068,Sacsin (DnaJ homolog subfamily C member 29),26.778,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134706976,adhesion_kpa,45,-11.770336247563144,0.5470613411883167,0.9289455554100068,"Serine/arginine-rich splicing factor 12 (35 kDa SR repressor protein) (SRrp35) (Splicing factor, arginine/serine-rich 13B) (Splicing factor, arginine/serine-rich 19)",64.356,4.13e-44,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134722221,adhesion_kpa,45,4.635649276164492,0.5482878765402295,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134707119,adhesion_kpa,45,3.978187549867279,0.5500036643883848,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134709951,adhesion_kpa,45,-7.654605309400656,0.5513799866037365,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134680920,adhesion_kpa,45,-8.739571933078166,0.5541836594911937,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134685115,adhesion_kpa,45,7.015187117578041,0.558674234036934,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134710334,adhesion_kpa,45,7.9294489100790715,0.5589982646290066,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134705343,adhesion_kpa,45,5.00393463513981,0.5599863836691736,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134718010,adhesion_kpa,45,-10.800364653243399,0.5607148574994274,0.9289455554100068,Potassium voltage-gated channel protein Shal (Shaker cognate l) (Shal2),77.426,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134723546,adhesion_kpa,45,-1.6335171628119711,0.561007506930025,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134724864,adhesion_kpa,45,3.9938645171975042,0.5630047624228298,0.9289455554100068,Coiled-coil domain-containing protein 33,37.135,8.31e-69,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134716025,adhesion_kpa,45,1.7289267153903536,0.5633597581296502,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134693842,adhesion_kpa,45,5.733971976830182,0.5636916710965201,0.9289455554100068,Forkhead-associated domain-containing protein 1 (FHA domain-containing protein 1),26.6,1.82e-56,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134688021,adhesion_kpa,45,-6.580411760238546,0.5692589841524807,0.9289455554100068,Protein phosphatase 1 regulatory subunit 12A (Myosin phosphatase-targeting subunit 1) (Myosin phosphatase target subunit 1),57.566,4.91e-106,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134695224,adhesion_kpa,45,-3.912409354872849,0.5700698085987941,0.9289455554100068,Innexin unc-9 (Uncoordinated protein 9),37.535,1.7e-66,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134714631,adhesion_kpa,45,-3.0966831165759974,0.5705308034266319,0.9289455554100068,Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14),26.723,1.22e-80,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134708255,adhesion_kpa,45,4.681478270872391,0.5718264506151209,0.9289455554100068,Tektin-like protein 1 (Coiled-coil domain-containing protein 105),29.412,7.2699999999999995e-38,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134714888,adhesion_kpa,45,5.976449792197568,0.5736732944116131,0.9289455554100068,Long-chain-fatty-acid--CoA ligase ACSBG2 (EC 6.2.1.3) (Acyl-CoA synthetase bubblegum family member 2) (Arachidonate--CoA ligase ACSBG2) (EC 6.2.1.15),57.543,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134696006,adhesion_kpa,45,7.3083478848359125,0.575102520449646,0.9289455554100068,Calnexin,63.715,2.7599999999999997e-178,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134712200,adhesion_kpa,45,7.534656793267821,0.5752134140551624,0.9289455554100068,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134706996,adhesion_kpa,45,-9.013387500171616,0.5752316708500427,0.9289455554100068,14 kDa phosphohistidine phosphatase (EC 3.9.1.3) (Phosphohistidine phosphatase 1) (PHPT1) (Protein histidine phosphatase) (PHP),47.5,6.47e-31,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134696286,adhesion_kpa,45,4.74337846086434,0.5820062499843128,0.9321366354885139,Tubulin polyglutamylase TTLL7 (EC 6.3.2.-) (Tubulin--tyrosine ligase-like protein 7),58.686,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134725059,adhesion_kpa,45,-5.3557311036301165,0.5825045889256328,0.9321366354885139,Transcription factor cwo (Protein clockwork orange),38.624,8.56e-21,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134685244,adhesion_kpa,45,8.656798744018136,0.5844028529894493,0.9321366354885139,U1 small nuclear ribonucleoprotein A (U1 snRNP A) (U1-A) (U1A),80.412,1.77e-51,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134710063,adhesion_kpa,45,9.313855444681522,0.5858382478371713,0.9321366354885139,Serine/threonine-protein phosphatase 4 regulatory subunit 3 (SMEK homolog 1),60.723,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134714648,adhesion_kpa,45,12.489874172686301,0.5861705380860462,0.9321366354885139,Lateral signaling target protein 2 homolog (Zinc finger FYVE domain-containing protein 28),58.133,1.1e-118,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134680676,adhesion_kpa,45,-6.375583537805467,0.5884313020599192,0.9326428849330801,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134708235,adhesion_kpa,45,5.110291514108673,0.5901547464704364,0.9326428849330801,"Actin, adductor muscle (EC 3.6.4.-)",99.468,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134687585,adhesion_kpa,45,5.063531031040626,0.5918695231306086,0.9326428849330801,Dynein light chain Tctex-type 5 (Tctex1 domain-containing protein 1),37.607,2.36e-22,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134722222,adhesion_kpa,45,5.1631090976877045,0.5939548567239621,0.9331012854877955,CCAAT/enhancer-binding protein gamma (C/EBP gamma) (Granulocyte colony-stimulating factor promoter element 1-binding protein) (GPE1-BP) (GPE1-binding protein) (Immunoglobulin enhancer-binding protein 1) (IG/EBP-1),51.579,9.49e-25,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134687111,adhesion_kpa,45,9.116510533529697,0.5975637849049547,0.9359432775619771,"Splicing factor, proline- and glutamine-rich (DNA-binding p52/p100 complex, 100 kDa subunit) (Polypyrimidine tract-binding protein-associated-splicing factor) (PSF) (PTB-associated-splicing factor)",55.642,2.6099999999999993e-90,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134693705,adhesion_kpa,45,-5.496047748564725,0.6069862790774636,0.9364407452877737,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1)",35.634,1.3999999999999998e-97,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134714925,adhesion_kpa,45,4.233178916448143,0.607467038895633,0.9364407452877737,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134712367,adhesion_kpa,45,-5.532733911629691,0.609842892190877,0.9364407452877737,Stress-induced-phosphoprotein 1 (STI1),51.718,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134706827,adhesion_kpa,45,-6.499058852253048,0.6112900741609786,0.9364407452877737,"Voltage-dependent L-type calcium channel subunit alpha-1S (Calcium channel, L type, alpha-1 polypeptide, isoform 3, skeletal muscle) (ROB1) (Voltage-gated calcium channel subunit alpha Cav1.1)",44.111,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134686875,adhesion_kpa,45,8.671593140943784,0.612532837336764,0.9364407452877737,Glutamate receptor 2,32.401,1.1e-54,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134712678,adhesion_kpa,45,-6.325501438710711,0.6126781623763755,0.9364407452877737,BCL-6 corepressor (BCoR),44.397,1.19e-46,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134725866,adhesion_kpa,45,3.650915718569905,0.6138211817165513,0.9364407452877737,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134714468,adhesion_kpa,45,4.7166704495427085,0.615250193310471,0.9364407452877737,Stabilizer of axonemal microtubules 2,30.376,1.41e-52,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134706264,adhesion_kpa,45,3.92971713860043,0.6165332757664017,0.9364407452877737,Cyclic nucleotide-binding domain-containing protein 2 (Cyclic nucleotide receptor involved in sperm function),27.53,3.3e-24,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134687258,adhesion_kpa,45,-4.744242972895107,0.6192414696943149,0.9364407452877737,Sestrin-3 (EC 1.11.1.-),47.669,3.9399999999999996e-145,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134711254,adhesion_kpa,45,9.094901778344129,0.619585834991107,0.9364407452877737,Heterogeneous nuclear ribonucleoprotein U-like protein 1,54.637,8.96e-154,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134724944,adhesion_kpa,45,-2.3532324744651345,0.6204663448627501,0.9364407452877737,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134691255,adhesion_kpa,45,-7.079981134741397,0.6233558031268036,0.9364407452877737,Zinc finger protein 90 homolog (Zfp-90) (Zinc finger protein 756),26.861,1.8899999999999998e-24,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134683162,adhesion_kpa,45,-3.2264222834987852,0.6237431539987195,0.9364407452877737,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134695949,adhesion_kpa,45,8.414838414091584,0.6248941127208797,0.9364407452877737,High mobility group protein DSP1 (Protein dorsal switch 1),55.828,6.17e-54,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134713071,adhesion_kpa,45,5.091929951228641,0.6316041842879063,0.9389567906306692,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit) (Ribophorin I) (RPN-I) (Ribophorin-1),52.265,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134711529,adhesion_kpa,45,5.85287838882051,0.6319821388571787,0.9389567906306692,Protein sprint (SH2 poly-proline-containing Ras-interactor protein),35.793,1.07e-90,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134715134,adhesion_kpa,45,4.423040528840075,0.6333347588259567,0.9389567906306692,Kinesin-like protein KIN-14I (Kinesin-like calmodulin-binding protein) (OsKCBP),54.974,9.999999999999999e-115,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134721294,adhesion_kpa,45,3.9706260795654478,0.6344045655800097,0.9389567906306692,Tumor protein p53-inducible nuclear protein 1 (Stress-induced protein) (Thymus-expressed acidic protein) (TEAP) (p53-dependent damage-inducible nuclear protein 1) (p53DINP1),33.043,3.52e-21,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134718580,adhesion_kpa,45,3.6618519286992046,0.6407269819647565,0.9389567906306692,Nuclear protein MDM1,26.652,1.76e-21,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134683452,adhesion_kpa,45,4.919041700668803,0.6424136381870567,0.9389567906306692,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4 (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-4) (Phospholipase C-delta-4) (PLC-delta-4)",40.053,2.4399999999999993e-170,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134715896,adhesion_kpa,45,5.33615606021581,0.6424861759149494,0.9389567906306692,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134716168,adhesion_kpa,45,-8.173049167122555,0.6433344557620516,0.9389567906306692,Dynactin subunit 1 (150 kDa dynein-associated polypeptide) (DAP-150) (DP-150) (p135) (p150-glued),42.209,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134692757,adhesion_kpa,45,6.316250644907532,0.6440941972091457,0.9389567906306692,Myeloid leukemia factor 1 (Myelodysplasia-myeloid leukemia factor 1),41.441,1e-40,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134721074,adhesion_kpa,45,5.671114586066555,0.6457421985270062,0.9389567906306692,GTP-binding protein REM 1 (Rad and Gem-like GTP-binding protein 1),36.842,5.6e-33,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134721406,adhesion_kpa,45,-5.266340468082693,0.6464356366264992,0.9389567906306692,Receptor-interacting serine/threonine-protein kinase 3 (EC 2.7.11.1) (RIP-like protein kinase 3) (Receptor-interacting protein 3) (RIP-3),32.673,2.81e-36,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134687366,adhesion_kpa,45,5.683857372475177,0.6496666981118084,0.9410214011647364,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134720616,adhesion_kpa,45,6.0830394717370595,0.6537607918595542,0.9443211437971337,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134707977,adhesion_kpa,45,-4.960182823651436,0.6559770363575281,0.9448976700994866,Tubulin alpha-1 chain (EC 3.6.5.-),99.537,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134697817,adhesion_kpa,45,-7.194135624764858,0.6582224156884977,0.9450097419422304,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134692876,adhesion_kpa,45,6.323627656982206,0.6596894929327493,0.9450097419422304,ATP-binding cassette sub-family F member 3,54.762,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134723868,adhesion_kpa,45,7.421197149612362,0.6683694363254495,0.9505144824866315,CCHC-type zinc finger nucleic acid binding protein (Cellular nucleic acid-binding protein) (CNBP) (Zinc finger protein 9),37.559,4.19e-29,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134709302,adhesion_kpa,45,6.008988500573689,0.6703101977046575,0.9505144824866315,Paired box protein Pax-9,67.111,6.07e-91,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134682960,adhesion_kpa,45,3.3413965723506163,0.6715042072325781,0.9505144824866315,Neuronal acetylcholine receptor subunit alpha-2,33.668,3.8699999999999995e-30,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134694655,adhesion_kpa,45,-4.990664925311407,0.6716199619684674,0.9505144824866315,Phosphonoacetaldehyde hydrolase (Phosphonatase) (EC 3.11.1.1) (Phosphonoacetaldehyde phosphonohydrolase),40.647,3.86e-68,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134688473,adhesion_kpa,45,3.9588719079364134,0.6726717876059238,0.9505144824866315,Adenylate kinase 9 (EC 2.7.4.4) (EC 2.7.4.6),48.462,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134712504,adhesion_kpa,45,-3.197981559640409,0.6762839066117339,0.9530288114853701,Myosin,92.994,1.89e-105,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134711414,adhesion_kpa,45,-7.714245825692093,0.6806762139658402,0.9544374043865484,Rho-related GTP-binding protein RhoU (CDC42-like GTPase 1) (GTP-binding protein-like 1) (Rho GTPase-like protein ARHU) (Ryu GTPase) (Wnt-1 responsive Cdc42 homolog 1) (WRCH-1),68.203,2.4199999999999997e-103,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134682546,adhesion_kpa,45,-6.376739192523583,0.6809543788988643,0.9544374043865484,Tubulin beta chain (Beta-tubulin),92.093,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134693708,adhesion_kpa,45,6.7767167146819896,0.6854714574733591,0.9552818835891043,Prohibitin-2 (B-cell receptor-associated protein BAP37) (BAP-37),72.727,1.32e-140,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134721973,adhesion_kpa,45,4.254805025760637,0.6894875985825304,0.9552818835891043,Hydrocephalus-inducing protein homolog,41.179,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134700319,adhesion_kpa,45,-4.064757875214045,0.6906145893868185,0.9552818835891043,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134718400,adhesion_kpa,45,-3.058089691607443,0.6913894213439673,0.9552818835891043,Suppressor of tumorigenicity 7 protein homolog,73.797,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134724165,adhesion_kpa,45,-2.1080912380754437,0.6918353871309685,0.9552818835891043,Haloacid dehalogenase-like hydrolase domain-containing 5 (Cat eye syndrome critical region protein 5),39.196,2.5899999999999998e-89,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134710932,adhesion_kpa,45,3.1523851465150026,0.6925793656021005,0.9552818835891043,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134725888,adhesion_kpa,45,-7.789909030841186,0.6958185476656745,0.9572107004924623,Probable helicase with zinc finger domain (EC 3.6.4.-) (Down-regulated in human cancers protein),47.458,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134691386,adhesion_kpa,45,4.11736929456952,0.7044711901366951,0.9665567780239617,Tribbles homolog 2 (TRB-2),57.692,6.689999999999999e-115,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134720658,adhesion_kpa,45,5.445840947553007,0.7076531598998377,0.968367481968199,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134693841,adhesion_kpa,45,6.789746864703087,0.7100136006080267,0.9690474339007189,Eukaryotic translation initiation factor 4 gamma 3 (eIF-4-gamma 3) (eIF-4G 3) (eIF4G 3) (eIF-4-gamma II) (eIF4GII),41.838,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134725878,adhesion_kpa,45,3.3237491414928195,0.7176065521101709,0.97684661543792906,FAD-dependent oxidoreductase domain-containing protein 2,51.244,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134725307,adhesion_kpa,45,3.784037362999847,0.7196800772885731,0.9771113320889242,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134712684,adhesion_kpa,45,-6.12711141311077,0.7272963549366571,0.981698202801133,"RNA-binding motif protein, X chromosome (Heterogeneous nuclear ribonucleoprotein G) (hnRNP G) (RNA-binding motif protein, X chromosome retrogene) (RNA-binding motif protein, X chromosome retrogene-like) [Cleaved into: RNA-binding motif protein, X chromosome, N-terminally processed]",52.747,2.03e-25,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134695326,adhesion_kpa,45,7.008300325861231,0.728239013255163,0.981698202801133,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134691244,adhesion_kpa,45,-1.0565938238430475,0.7315326817155725,0.981698202801133,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134723310,adhesion_kpa,45,3.80741558642453,0.7336257116584284,0.981698202801133,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134708172,adhesion_kpa,45,-2.746755056061734,0.7342071175676654,0.981698202801133,Zonadhesin,29.512,1.9299999999999998e-43,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134725463,adhesion_kpa,45,5.701427283152296,0.7360794835381284,0.981698202801133,Hepatocyte growth factor-regulated tyrosine kinase substrate,53.796,1.0499999999999997e-170,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134724954,adhesion_kpa,45,4.547119751982695,0.7384315455494634,0.981698202801133,Cerebellar degeneration-related protein 2,29.622,6.649999999999998e-30,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134715595,adhesion_kpa,45,3.223974999404133,0.7423772628687819,0.981698202801133,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134720800,adhesion_kpa,45,-5.72592668198094,0.7431246648763575,0.981698202801133,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134716189,adhesion_kpa,45,-2.8711033542072157,0.7456165492912898,0.981698202801133,Putative aminopeptidase W07G4.4 (EC 3.4.11.-),42.722,2.5e-142,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134683121,adhesion_kpa,45,6.900116407291235,0.7461869108289287,0.981698202801133,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134706783,adhesion_kpa,45,-3.7435946168430156,0.7482661404225723,0.981698202801133,Serine hydrolase RBBP9 (EC 3.-.-.-) (B5T-overexpressed gene protein) (Protein BOG) (Retinoblastoma-binding protein 9) (RBBP-9),61.798,3.7e-84,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134721871,adhesion_kpa,45,1.3052861436200789,0.7492194096292186,0.981698202801133,DNA ligase (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]),39.768,1.5699999999999996e-52,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134694787,adhesion_kpa,45,-4.422150773774067,0.7494888202154804,0.981698202801133,Centrosome and spindle pole-associated protein 1,32.328,9.49e-28,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134711833,adhesion_kpa,45,4.22367607718623,0.7558778672810951,0.9851891620054258,TSC22 domain family protein 1,82.759,2.4e-23,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134710836,adhesion_kpa,45,4.97293943564977,0.7569672835551033,0.9851891620054258,Muscle-specific protein 300 kDa (Nesprin-like protein Msp300),28.348,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134724884,adhesion_kpa,45,3.248223540810916,0.7595183219599083,0.9851891620054258,Tubulin alpha-1 chain (EC 3.6.5.-),98.611,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134697153,adhesion_kpa,45,4.613583557340478,0.7597324114695687,0.9851891620054258,Protein Fe65 homolog,44.079,7.629999999999997e-106,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134695863,adhesion_kpa,45,1.9537190158577586,0.762875303664493,0.9857759704977418,Sodium- and chloride-dependent GABA transporter 2 (GAT-2) (Solute carrier family 6 member 13),51.818,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134691772,adhesion_kpa,45,-4.460243916297139,0.76397637713575,0.9857759704977418,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134685124,adhesion_kpa,45,7.234941131276878,0.7685888695490849,0.9892728023899113,Nucleosome assembly protein 1-like 1 (Brain protein DN38) (NAP-1-related protein),61.656,1.5299999999999996e-118,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134708397,adhesion_kpa,45,1.5830602164304284,0.7719029451542088,0.9901111299829878,Sacsin (DnaJ homolog subfamily C member 29),27.932,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134686666,adhesion_kpa,45,-2.175800289158693,0.7737461124444072,0.9901111299829878,Serine/threonine-protein kinase pim-3 (EC 2.7.11.1) (qpim),63.197,5.36e-115,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134721799,adhesion_kpa,45,-2.3186538265439247,0.7752532010908191,0.9901111299829878,NA,NA,NA,NA,NA,NA,DEG_union,exploratory,1,1,NA
LOC134715951,adhesion_kpa,45,3.3540808128432036,0.7817661283903375,0.9901111299829878,Leucine-rich repeat-containing protein 71,38.372,1.08e-60,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134684518,adhesion_kpa,45,-2.9792607286092343,0.784860725856033,0.9901111299829878,FERM domain-containing protein 4A,52.855,1.6699999999999998e-178,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134685076,adhesion_kpa,45,2.5579478607401778,0.7885064335435011,0.9901111299829878,Calcium/manganese antiporter SLC30A10 (Solute carrier family 30 member 10),38.313,2.1899999999999993e-90,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134714750,adhesion_kpa,45,3.185518243967019,0.7911308857733421,0.9901111299829878,Nicotinamide phosphoribosyltransferase (NAmPRTase) (Nampt) (EC 2.4.2.12) (Pre-B-cell colony-enhancing factor 1 homolog) (PBEF) (Visfatin),59.544,0,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
LOC134692905,adhesion_kpa,45,2.0183266074969124,0.7937629483401263,0.9901111299829878,Glyoxylate reductase/hydroxypyruvate reductase (EC 1.1.1.79) (EC 1.1.1.81),52.716,6.57e-104,genome_blast,TRUE,TRUE,DEG_union,exploratory,1,1,NA
